Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Active ingredient (product.metafields.shopify.active-ingredient),Age group (product.metafields.shopify.age-group),Application method (product.metafields.shopify.application-method),Caffeine content (product.metafields.shopify.caffeine-content),Coffee product form (product.metafields.shopify.coffee-product-form),Coffee roast (product.metafields.shopify.coffee-roast),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Cosmetic function (product.metafields.shopify.cosmetic-function),Country (product.metafields.shopify.country),Detailed ingredients (product.metafields.shopify.detailed-ingredients),Dietary preferences (product.metafields.shopify.dietary-preferences),Dietary supplements (product.metafields.shopify.dietary-supplements),Dietary use (product.metafields.shopify.dietary-use),Dispenser type (product.metafields.shopify.dispenser-type),Flavor (product.metafields.shopify.flavor),Gardening use (product.metafields.shopify.gardening-use),Heat function (product.metafields.shopify.heat-function),Ingredient category (product.metafields.shopify.ingredient-category),Massage technique (product.metafields.shopify.massage-technique),Muscle stimulator design (product.metafields.shopify.muscle-stimulator-design),Nutrient content (product.metafields.shopify.nutrient-content),Power source (product.metafields.shopify.power-source),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Skin care effect (product.metafields.shopify.skin-care-effect),Skin care features (product.metafields.shopify.skin-care-features),Suitable for hair type (product.metafields.shopify.suitable-for-hair-type),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Suitable space (product.metafields.shopify.suitable-space),Target gender (product.metafields.shopify.target-gender),Water filter application (product.metafields.shopify.water-filter-application),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
brazilian-arabica-coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/WhatsAppImage2025-04-02at20.26.52_c7b1fb12.jpg?v=1743875850,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brazilian-arabica-coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/WhatsAppImage2025-04-02at20.26.54_98646d27.jpg?v=1743875850,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brazilian-arabica-coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/WhatsAppImage2025-04-02at20.26.52_71c46364.jpg?v=1743875850,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brazilian-arabica-coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/WhatsAppImage2025-04-02at20.26.52_86eb072b.jpg?v=1743875850,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hi-c-1000mg-max-shot,Hi C 1000mg Max Shot – High-Absorption Vitamin C,"<p class=""p1""> </p>
<h2><span class=""s1"">Hi C 1000mg Max Shot – High-Absorption Vitamin C (30 Sachets)</span></h2>
<h4 data-start=""217"" data-end=""376""><em data-start=""300"" data-end=""376""><span class=""_fadeIn_m1hgl_8"">With </span><span class=""_fadeIn_m1hgl_8"">Nutrimin-</span><span class=""_fadeIn_m1hgl_8"">C™, </span><span class=""_fadeIn_m1hgl_8"">Bioflavonoids, </span><span class=""_fadeIn_m1hgl_8"">Zinc, </span><span class=""_fadeIn_m1hgl_8"">Goji, </span><span class=""_fadeIn_m1hgl_8"">Camu </span><span class=""_fadeIn_m1hgl_8"">Camu &amp; </span><span class=""_fadeIn_m1hgl_8"">Alpha </span><span class=""_fadeIn_m1hgl_8"">Lipoic </span><span class=""_fadeIn_m1hgl_8"">Acid</span></em></h4>
<h3 data-start=""383"" data-end=""423"">
<span class=""_fadeIn_m1hgl_8"">Fast </span><span class=""_fadeIn_m1hgl_8"">Vitamin </span><span class=""_fadeIn_m1hgl_8"">C. </span><span class=""_fadeIn_m1hgl_8"">Full </span><span class=""_fadeIn_m1hgl_8"">Immune </span><span class=""_fadeIn_m1hgl_8"">Support.</span>
</h3>
<p data-start=""425"" data-end=""597""><span class=""_fadeIn_m1hgl_8"">Hi </span><span class=""_fadeIn_m1hgl_8"">C </span><span class=""_fadeIn_m1hgl_8"">1000mg </span><span class=""_fadeIn_m1hgl_8"">Max </span><span class=""_fadeIn_m1hgl_8"">Shot </span><span class=""_fadeIn_m1hgl_8"">is </span><span class=""_fadeIn_m1hgl_8"">a </span><span class=""_fadeIn_m1hgl_8"">powerful, </span><span class=""_fadeIn_m1hgl_8"">fast-</span><span class=""_fadeIn_m1hgl_8"">absorbing </span><span class=""_fadeIn_m1hgl_8"">liquid </span><span class=""_fadeIn_m1hgl_8"">vitamin </span><span class=""_fadeIn_m1hgl_8"">C </span><span class=""_fadeIn_m1hgl_8"">supplement </span><span class=""_fadeIn_m1hgl_8"">designed </span><span class=""_fadeIn_m1hgl_8"">to </span><span class=""_fadeIn_m1hgl_8"">support </span><span class=""_fadeIn_m1hgl_8"">your </span><span class=""_fadeIn_m1hgl_8"">immune </span><span class=""_fadeIn_m1hgl_8"">system, </span><span class=""_fadeIn_m1hgl_8"">boost </span><span class=""_fadeIn_m1hgl_8"">antioxidant </span><span class=""_fadeIn_m1hgl_8"">protection, </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">energize </span><span class=""_fadeIn_m1hgl_8"">your </span><span class=""_fadeIn_m1hgl_8"">body.</span></p>
<p data-start=""599"" data-end=""789""><span class=""_fadeIn_m1hgl_8"">Formulated </span><span class=""_fadeIn_m1hgl_8"">with </span><strong data-start=""615"" data-end=""630""><span class=""_fadeIn_m1hgl_8"">Nutrimin-</span><span class=""_fadeIn_m1hgl_8"">C™</span></strong><span class=""_fadeIn_m1hgl_8"">—</span><span class=""_fadeIn_m1hgl_8"">a </span><span class=""_fadeIn_m1hgl_8"">patented </span><span class=""_fadeIn_m1hgl_8"">blend </span><span class=""_fadeIn_m1hgl_8"">of </span><span class=""_fadeIn_m1hgl_8"">ascorbic </span><span class=""_fadeIn_m1hgl_8"">acid, </span><span class=""_fadeIn_m1hgl_8"">fatty </span><span class=""_fadeIn_m1hgl_8"">acids, </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">citrus </span><span class=""_fadeIn_m1hgl_8"">bioflavonoids—</span><span class=""_fadeIn_m1hgl_8"">this </span><span class=""_fadeIn_m1hgl_8"">advanced </span><span class=""_fadeIn_m1hgl_8"">formula </span><span class=""_fadeIn_m1hgl_8"">delivers </span><span class=""_fadeIn_m1hgl_8"">better </span><span class=""_fadeIn_m1hgl_8"">absorption </span><span class=""_fadeIn_m1hgl_8"">than </span><span class=""_fadeIn_m1hgl_8"">traditional </span><span class=""_fadeIn_m1hgl_8"">powders </span><span class=""_fadeIn_m1hgl_8"">or </span><span class=""_fadeIn_m1hgl_8"">tablets.</span></p>
<h3 data-start=""796"" data-end=""814"">
<span class=""_fadeIn_m1hgl_8""> </span><span class=""_fadeIn_m1hgl_8"">Key </span><span class=""_fadeIn_m1hgl_8"">Benefits:</span>
</h3>
<ul data-start=""816"" data-end=""1094"">
<li data-start=""816"" data-end=""862"">
<p data-start=""818"" data-end=""862""><span class=""_fadeIn_m1hgl_8"">1000mg </span><span class=""_fadeIn_m1hgl_8"">high-</span><span class=""_fadeIn_m1hgl_8"">potency, </span><span class=""_fadeIn_m1hgl_8"">fast-</span><span class=""_fadeIn_m1hgl_8"">acting </span><span class=""_fadeIn_m1hgl_8"">vitamin </span><span class=""_fadeIn_m1hgl_8"">C</span></p>
</li>
<li data-start=""863"" data-end=""904"">
<p data-start=""865"" data-end=""904""><span class=""_fadeIn_m1hgl_8"">Strengthens </span><span class=""_fadeIn_m1hgl_8"">immune </span><span class=""_fadeIn_m1hgl_8"">defense &amp; </span><span class=""_fadeIn_m1hgl_8"">response</span></p>
</li>
<li data-start=""905"" data-end=""954"">
<p data-start=""907"" data-end=""954""><span class=""_fadeIn_m1hgl_8"">Supports </span><span class=""_fadeIn_m1hgl_8"">collagen </span><span class=""_fadeIn_m1hgl_8"">production </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">skin </span><span class=""_fadeIn_m1hgl_8"">clarity</span></p>
</li>
<li data-start=""955"" data-end=""995"">
<p data-start=""957"" data-end=""995""><span class=""_fadeIn_m1hgl_8"">Reduces </span><span class=""_fadeIn_m1hgl_8"">fatigue </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">oxidative </span><span class=""_fadeIn_m1hgl_8"">stress</span></p>
</li>
<li data-start=""996"" data-end=""1044"">
<p data-start=""998"" data-end=""1044""><span class=""_fadeIn_m1hgl_8"">Boosts </span><span class=""_fadeIn_m1hgl_8"">energy </span><span class=""_fadeIn_m1hgl_8"">metabolism </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">iron </span><span class=""_fadeIn_m1hgl_8"">absorption</span></p>
</li>
<li data-start=""1045"" data-end=""1094"">
<p data-start=""1047"" data-end=""1094""><span class=""_fadeIn_m1hgl_8"">Perfect </span><span class=""_fadeIn_m1hgl_8"">for </span><span class=""_fadeIn_m1hgl_8"">travel, </span><span class=""_fadeIn_m1hgl_8"">recovery, </span><span class=""_fadeIn_m1hgl_8"">or </span><span class=""_fadeIn_m1hgl_8"">daily </span><span class=""_fadeIn_m1hgl_8"">wellness</span></p>
</li>
</ul>
<p><br></p>
<h3 data-start=""1101"" data-end=""1124"">
<span class=""_fadeIn_m1hgl_8""> </span><span class=""_fadeIn_m1hgl_8"">Hero </span><span class=""_fadeIn_m1hgl_8"">Ingredients:</span>
</h3>
<ul data-start=""1126"" data-end=""1496"">
<li data-start=""1126"" data-end=""1193"">
<p data-start=""1128"" data-end=""1193""><strong data-start=""1128"" data-end=""1143""><span class=""_fadeIn_m1hgl_8"">Nutrimin-</span><span class=""_fadeIn_m1hgl_8"">C™</span></strong><span class=""_fadeIn_m1hgl_8""> – </span><span class=""_fadeIn_m1hgl_8"">Patented </span><span class=""_fadeIn_m1hgl_8"">high-</span><span class=""_fadeIn_m1hgl_8"">bioavailability </span><span class=""_fadeIn_m1hgl_8"">vitamin </span><span class=""_fadeIn_m1hgl_8"">C </span><span class=""_fadeIn_m1hgl_8"">blend</span></p>
</li>
<li data-start=""1194"" data-end=""1250"">
<p data-start=""1196"" data-end=""1250""><strong data-start=""1196"" data-end=""1209""><span class=""_fadeIn_m1hgl_8"">Camu </span><span class=""_fadeIn_m1hgl_8"">Camu</span></strong><span class=""_fadeIn_m1hgl_8""> – </span><span class=""_fadeIn_m1hgl_8"">A </span><span class=""_fadeIn_m1hgl_8"">potent </span><span class=""_fadeIn_m1hgl_8"">natural </span><span class=""_fadeIn_m1hgl_8"">source </span><span class=""_fadeIn_m1hgl_8"">of </span><span class=""_fadeIn_m1hgl_8"">vitamin </span><span class=""_fadeIn_m1hgl_8"">C</span></p>
</li>
<li data-start=""1251"" data-end=""1329"">
<p data-start=""1253"" data-end=""1329""><strong data-start=""1253"" data-end=""1275""><span class=""_fadeIn_m1hgl_8"">Goji </span><span class=""_fadeIn_m1hgl_8"">Berry </span><span class=""_fadeIn_m1hgl_8"">Extract</span></strong><span class=""_fadeIn_m1hgl_8""> – </span><span class=""_fadeIn_m1hgl_8"">Antioxidant-</span><span class=""_fadeIn_m1hgl_8"">rich, </span><span class=""_fadeIn_m1hgl_8"">supports </span><span class=""_fadeIn_m1hgl_8"">skin </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">immune </span><span class=""_fadeIn_m1hgl_8"">health</span></p>
</li>
<li data-start=""1330"" data-end=""1389"">
<p data-start=""1332"" data-end=""1389""><strong data-start=""1332"" data-end=""1353""><span class=""_fadeIn_m1hgl_8"">Alpha </span><span class=""_fadeIn_m1hgl_8"">Lipoic </span><span class=""_fadeIn_m1hgl_8"">Acid</span></strong><span class=""_fadeIn_m1hgl_8""> – </span><span class=""_fadeIn_m1hgl_8"">Helps </span><span class=""_fadeIn_m1hgl_8"">regenerate </span><span class=""_fadeIn_m1hgl_8"">vitamins </span><span class=""_fadeIn_m1hgl_8"">C &amp; </span><span class=""_fadeIn_m1hgl_8"">E</span></p>
</li>
<li data-start=""1390"" data-end=""1439"">
<p data-start=""1392"" data-end=""1439""><strong data-start=""1392"" data-end=""1400""><span class=""_fadeIn_m1hgl_8"">Zinc</span></strong><span class=""_fadeIn_m1hgl_8""> – </span><span class=""_fadeIn_m1hgl_8"">Supports </span><span class=""_fadeIn_m1hgl_8"">immune </span><span class=""_fadeIn_m1hgl_8"">cells </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">recovery</span></p>
</li>
<li data-start=""1440"" data-end=""1496"">
<p data-start=""1442"" data-end=""1496""><strong data-start=""1442"" data-end=""1466""><span class=""_fadeIn_m1hgl_8"">Citrus </span><span class=""_fadeIn_m1hgl_8"">Bioflavonoids</span></strong><span class=""_fadeIn_m1hgl_8""> – </span><span class=""_fadeIn_m1hgl_8"">Enhances </span><span class=""_fadeIn_m1hgl_8"">vitamin </span><span class=""_fadeIn_m1hgl_8"">C </span><span class=""_fadeIn_m1hgl_8"">efficacy</span></p>
</li>
</ul>
<p><span class=""_fadeIn_m1hgl_8"">How </span><span class=""_fadeIn_m1hgl_8"">to </span><span class=""_fadeIn_m1hgl_8"">Use</span></p>
<ul>
<li>
<span class=""_fadeIn_m1hgl_8"">Take </span><strong data-start=""1527"" data-end=""1546""><span class=""_fadeIn_m1hgl_8"">1 </span><span class=""_fadeIn_m1hgl_8"">sachet (</span><span class=""_fadeIn_m1hgl_8"">15ml)</span></strong><span class=""_fadeIn_m1hgl_8""> </span><span class=""_fadeIn_m1hgl_8"">daily.</span>
</li>
<li>
<span class=""_fadeIn_m1hgl_8"">Drink </span><span class=""_fadeIn_m1hgl_8"">directly </span><span class=""_fadeIn_m1hgl_8"">or </span><span class=""_fadeIn_m1hgl_8"">mix </span><span class=""_fadeIn_m1hgl_8"">with </span><span class=""_fadeIn_m1hgl_8"">cold </span><span class=""_fadeIn_m1hgl_8"">water.</span>
</li>
<li>
<span class=""_fadeIn_m1hgl_8"">Ideal </span><span class=""_fadeIn_m1hgl_8"">during </span><span class=""_fadeIn_m1hgl_8"">stress, </span><span class=""_fadeIn_m1hgl_8"">fatigue, </span><span class=""_fadeIn_m1hgl_8"">or </span><span class=""_fadeIn_m1hgl_8"">recovery.</span><meta charset=""UTF-8"">
</li>
</ul>
<p><strong><span class=""_fadeIn_m1hgl_8""> </span><span class=""_fadeIn_m1hgl_8"">Important </span><span class=""_fadeIn_m1hgl_8"">Note:</span></strong></p>
<p data-start=""1669"" data-end=""1833""><span class=""_fadeIn_m1hgl_8"">This </span><span class=""_fadeIn_m1hgl_8"">is </span><span class=""_fadeIn_m1hgl_8"">a </span><span class=""_fadeIn_m1hgl_8"">food </span><span class=""_fadeIn_m1hgl_8"">supplement </span><span class=""_fadeIn_m1hgl_8"">and </span><span class=""_fadeIn_m1hgl_8"">not </span><span class=""_fadeIn_m1hgl_8"">a </span><span class=""_fadeIn_m1hgl_8"">substitute </span><span class=""_fadeIn_m1hgl_8"">for </span><span class=""_fadeIn_m1hgl_8"">medical </span><span class=""_fadeIn_m1hgl_8"">treatment.</span><br data-start=""1738"" data-end=""1741""><span class=""_fadeIn_m1hgl_8"">Consult </span><span class=""_fadeIn_m1hgl_8"">your </span><span class=""_fadeIn_m1hgl_8"">healthcare </span><span class=""_fadeIn_m1hgl_8"">provider </span><span class=""_fadeIn_m1hgl_8"">if </span><span class=""_fadeIn_m1hgl_8"">you </span><span class=""_fadeIn_m1hgl_8"">are </span><span class=""_fadeIn_m1hgl_8"">pregnant, </span><span class=""_fadeIn_m1hgl_8"">nursing, </span><span class=""_fadeIn_m1hgl_8"">or </span><span class=""_fadeIn_m1hgl_8"">under </span><span class=""_fadeIn_m1hgl_8"">medical </span><span class=""_fadeIn_m1hgl_8"">supervision.</span></p>",atpgroupservices,Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements > Multivitamin Supplements,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,4,deny,manual,150.00,,true,false,"",https://cdn.shopify.com/s/files/1/0723/0744/1902/files/WhatsAppImage2025-04-02at20.35.59_7acf6d99.jpg?v=1743612664,1,"",false,,,525,,adult,,,,,,,,,,,adults,,,,,,,,,vitamin-c; zinc,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
hi-c-1000mg-max-shot,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/WhatsAppImage2025-04-02at20.36.00_2122fc5c.jpg?v=1743700717,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hi-c-1000mg-max-shot,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/WhatsAppImage2025-04-02at20.36.00_7b91a02a.jpg?v=1743700717,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hi-c-1000mg-max-shot,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/WhatsAppImage2025-04-02at20.35.59_e4aea572.jpg?v=1743700717,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hi-c-1000mg-max-shot,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/WhatsAppImage2025-04-02at20.36.00_7ee88a6f.jpg?v=1743700717,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hi-c-1000mg-max-shot,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0723/0744/1902/files/WhatsAppImage2025-04-02at20.36.01_7796b7c2.jpg?v=1743612664,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
